"ProcessId","ParentProcessId","Name","CommandLine"
"5860","15484","UplayWebCore.exe","""C:\Program Files (x86)\Ubisoft\Ubisoft Game Launcher\UplayWebCore.exe"" --type=utility --utility-sub-type=network.mojom.NetworkService --lang=en-US --service-sandbox-type=none --no-sandbox --no-pre-read-main-dll --user-data-dir=""C:\Users\jeane\AppData\Local\Ubisoft Game Launcher\cache\http2"" --locales-dir-path=""C:\Program Files (x86)\Ubisoft\Ubisoft Game Launcher\locales\1"" --log-severity=disable --user-agent-product=ConnectPC --field-trial-handle=2244,i,1097508973524173879,17367415290850842665,262144 --enable-features=AutofillDisableFilling --disable-features=EnableWindowsGamingInputDataFetcher,PasswordLeakDetection,SafeBrowsing --variations-seed-version --enable-logging=handle --log-file=3452 --mojo-platform-channel-handle=3980 /prefetch:11"
"16780","15484","UplayWebCore.exe","""C:\Program Files (x86)\Ubisoft\Ubisoft Game Launcher\UplayWebCore.exe"" --type=utility --utility-sub-type=storage.mojom.StorageService --lang=en-US --service-sandbox-type=service --no-sandbox --no-pre-read-main-dll --user-data-dir=""C:\Users\jeane\AppData\Local\Ubisoft Game Launcher\cache\http2"" --locales-dir-path=""C:\Program Files (x86)\Ubisoft\Ubisoft Game Launcher\locales\1"" --log-severity=disable --user-agent-product=ConnectPC --field-trial-handle=2244,i,1097508973524173879,17367415290850842665,262144 --enable-features=AutofillDisableFilling --disable-features=EnableWindowsGamingInputDataFetcher,PasswordLeakDetection,SafeBrowsing --variations-seed-version --enable-logging=handle --log-file=4028 --mojo-platform-channel-handle=4024 /prefetch:13"
"14572","15484","UplayWebCore.exe","""C:\Program Files (x86)\Ubisoft\Ubisoft Game Launcher\UplayWebCore.exe"" --type=renderer --no-pre-read-main-dll --user-data-dir=""C:\Users\jeane\AppData\Local\Ubisoft Game Launcher\cache\http2"" --locales-dir-path=""C:\Program Files (x86)\Ubisoft\Ubisoft Game Launcher\locales\1"" --log-severity=disable --user-agent-product=ConnectPC --no-sandbox --disable-notifications --video-capture-use-gpu-memory-buffer --lang=en-US --device-scale-factor=1 --num-raster-threads=4 --enable-main-frame-before-activation --renderer-client-id=5 --time-ticks-at-unix-epoch=-1775027348818044 --launch-time-ticks=39619364049 --field-trial-handle=2244,i,1097508973524173879,17367415290850842665,262144 --enable-features=AutofillDisableFilling --disable-features=EnableWindowsGamingInputDataFetcher,PasswordLeakDetection,SafeBrowsing --variations-seed-version --enable-logging=handle --log-file=4100 --mojo-platform-channel-handle=4092 /prefetch:1"
"24288","15484","UplayWebCore.exe","""C:\Program Files (x86)\Ubisoft\Ubisoft Game Launcher\UplayWebCore.exe"" --type=renderer --no-pre-read-main-dll --user-data-dir=""C:\Users\jeane\AppData\Local\Ubisoft Game Launcher\cache\http2"" --locales-dir-path=""C:\Program Files (x86)\Ubisoft\Ubisoft Game Launcher\locales\1"" --log-severity=disable --user-agent-product=ConnectPC --no-sandbox --disable-notifications --video-capture-use-gpu-memory-buffer --lang=en-US --device-scale-factor=1 --num-raster-threads=4 --enable-main-frame-before-activation --renderer-client-id=7 --time-ticks-at-unix-epoch=-1775027348818044 --launch-time-ticks=39619961104 --field-trial-handle=2244,i,1097508973524173879,17367415290850842665,262144 --enable-features=AutofillDisableFilling --disable-features=EnableWindowsGamingInputDataFetcher,PasswordLeakDetection,SafeBrowsing --variations-seed-version --enable-logging=handle --log-file=5204 --mojo-platform-channel-handle=5212 /prefetch:1"
"16516","17748","firefox.exe","""C:\Program Files\Mozilla Firefox\firefox.exe"" -contentproc -isForBrowser -prefsHandle 7092:47253 -prefMapHandle 10560:302762 -jsInitHandle 8680:156136 -parentBuildID 20260318190823 -ipcHandle 10352 -initialChannelId {e9b8c9c3-69eb-4028-8d86-e52e43949230} -parentPid 17748 -crashReporter ""\\.\pipe\gecko-crash-server-pipe.17748"" -crashHelper 11060 -win32kLockedDown -appDir ""C:\Program Files\Mozilla Firefox\browser"" - 46 tab"
"23524","17748","firefox.exe","""C:\Program Files\Mozilla Firefox\firefox.exe"" -contentproc -isForBrowser -prefsHandle 11196:47253 -prefMapHandle 9468:302762 -jsInitHandle 7124:156136 -parentBuildID 20260318190823 -ipcHandle 10456 -initialChannelId {b1eabd0a-b2f7-4722-97a6-837faa0ee576} -parentPid 17748 -crashReporter ""\\.\pipe\gecko-crash-server-pipe.17748"" -crashHelper 7692 -win32kLockedDown -appDir ""C:\Program Files\Mozilla Firefox\browser"" - 47 tab"
"7400","17748","firefox.exe","""C:\Program Files\Mozilla Firefox\firefox.exe"" -contentproc -isForBrowser -prefsHandle 9464:47253 -prefMapHandle 7516:302762 -jsInitHandle 9624:156136 -parentBuildID 20260318190823 -ipcHandle 10508 -initialChannelId {9942c70d-f397-45d0-a1ac-db715ca3d6d3} -parentPid 17748 -crashReporter ""\\.\pipe\gecko-crash-server-pipe.17748"" -crashHelper 9652 -win32kLockedDown -appDir ""C:\Program Files\Mozilla Firefox\browser"" - 48 tab"
"6284","15484","UplayWebCore.exe","""C:\Program Files (x86)\Ubisoft\Ubisoft Game Launcher\UplayWebCore.exe"" --type=renderer --no-pre-read-main-dll --user-data-dir=""C:\Users\jeane\AppData\Local\Ubisoft Game Launcher\cache\http2"" --locales-dir-path=""C:\Program Files (x86)\Ubisoft\Ubisoft Game Launcher\locales\1"" --log-severity=disable --user-agent-product=ConnectPC --no-sandbox --disable-notifications --video-capture-use-gpu-memory-buffer --lang=en-US --device-scale-factor=1 --num-raster-threads=4 --enable-main-frame-before-activation --renderer-client-id=18 --time-ticks-at-unix-epoch=-1775027348818044 --launch-time-ticks=47382405512 --field-trial-handle=2244,i,1097508973524173879,17367415290850842665,262144 --enable-features=AutofillDisableFilling --disable-features=EnableWindowsGamingInputDataFetcher,PasswordLeakDetection,SafeBrowsing --variations-seed-version --enable-logging=handle --log-file=8108 --mojo-platform-channel-handle=8084 /prefetch:1"
"2536","1476","smartscreen.exe","C:\Windows\System32\smartscreen.exe -Embedding"
"24100","9144","Antigravity.exe","""C:\Users\jeane\AppData\Local\Programs\Antigravity\Antigravity.exe"" "
"9900","24100","Antigravity.exe","C:\Users\jeane\AppData\Local\Programs\Antigravity\Antigravity.exe --type=crashpad-handler --user-data-dir=C:\Users\jeane\AppData\Roaming\Antigravity /prefetch:4 --no-rate-limit --monitor-self-annotation=ptype=crashpad-handler --database=C:\Users\jeane\AppData\Roaming\Antigravity\Crashpad --annotation=_companyName=Google --annotation=_productName=Antigravity --annotation=_version=1.107.0 --annotation=plat=Win64 --annotation=prod=Electron --annotation=ver=39.2.3 --initial-client-data=0x4fc,0x500,0x504,0x4f8,0x508,0x7ff7461df6ac,0x7ff7461df6b8,0x7ff7461df6c8"
"23924","24100","Antigravity.exe","""C:\Users\jeane\AppData\Local\Programs\Antigravity\Antigravity.exe"" --type=gpu-process --user-data-dir=""C:\Users\jeane\AppData\Roaming\Antigravity"" --gpu-preferences=SAAAAAAAAADgAAAEAAAAAAAAAAAAAGAAAQAAAAAAAAAAAAAAAAAAAAIAAAAAAAAAAAAAAAAAAAAQAAAAAAAAABAAAAAAAAAACAAAAAAAAAAIAAAAAAAAAA== --field-trial-handle=1756,i,16656781300282361120,1782820682698305932,262144 --enable-features=DocumentPolicyIncludeJSCallStacksInCrashReports,EarlyEstablishGpuChannel,EnableTransparentHwndEnlargement,EstablishGpuChannelAsync,PdfUseShowSaveFilePicker --disable-features=CalculateNativeWinOcclusion,LocalNetworkAccessChecks,ScreenAIOCREnabled,SpareRendererForSitePerProcess,TraceSiteInstanceGetProcessCreation --variations-seed-version --trace-process-track-uuid=3190708988185955192 --mojo-platform-channel-handle=1728 /prefetch:2"
"25556","24100","Antigravity.exe","""C:\Users\jeane\AppData\Local\Programs\Antigravity\Antigravity.exe"" --type=utility --utility-sub-type=network.mojom.NetworkService --lang=en-US --service-sandbox-type=none --user-data-dir=""C:\Users\jeane\AppData\Roaming\Antigravity"" --standard-schemes=vscode-webview,vscode-file --enable-sandbox --secure-schemes=vscode-webview,vscode-file --cors-schemes=vscode-webview,vscode-file --fetch-schemes=vscode-webview,vscode-file --service-worker-schemes=vscode-webview --code-cache-schemes=vscode-webview,vscode-file --field-trial-handle=1756,i,16656781300282361120,1782820682698305932,262144 --enable-features=DocumentPolicyIncludeJSCallStacksInCrashReports,EarlyEstablishGpuChannel,EnableTransparentHwndEnlargement,EstablishGpuChannelAsync,PdfUseShowSaveFilePicker --disable-features=CalculateNativeWinOcclusion,LocalNetworkAccessChecks,ScreenAIOCREnabled,SpareRendererForSitePerProcess,TraceSiteInstanceGetProcessCreation --variations-seed-version --trace-process-track-uuid=3190708989122997041 --mojo-platform-channel-handle=2028 /prefetch:11"
"23584","24100","Antigravity.exe","""C:\Users\jeane\AppData\Local\Programs\Antigravity\Antigravity.exe"" --type=renderer --user-data-dir=""C:\Users\jeane\AppData\Roaming\Antigravity"" --standard-schemes=vscode-webview,vscode-file --enable-sandbox --secure-schemes=vscode-webview,vscode-file --cors-schemes=vscode-webview,vscode-file --fetch-schemes=vscode-webview,vscode-file --service-worker-schemes=vscode-webview --code-cache-schemes=vscode-webview,vscode-file --app-user-model-id=Google.Antigravity --app-path=""C:\Users\jeane\AppData\Local\Programs\Antigravity\resources\app"" --enable-sandbox --enable-blink-features=HighlightAPI --disable-blink-features=FontMatchingCTMigration,StandardizedBrowserZoom, --video-capture-use-gpu-memory-buffer --lang=en-US --device-scale-factor=1 --num-raster-threads=4 --enable-main-frame-before-activation --renderer-client-id=4 --time-ticks-at-unix-epoch=-1775027348818044 --launch-time-ticks=47389282905 --field-trial-handle=1756,i,16656781300282361120,1782820682698305932,262144 --enable-features=DocumentPolicyIncludeJSCallStacksInCrashReports,EarlyEstablishGpuChannel,EnableTransparentHwndEnlargement,EstablishGpuChannelAsync,PdfUseShowSaveFilePicker --disable-features=CalculateNativeWinOcclusion,LocalNetworkAccessChecks,ScreenAIOCREnabled,SpareRendererForSitePerProcess,TraceSiteInstanceGetProcessCreation --variations-seed-version --trace-process-track-uuid=3190708990060038890 --mojo-platform-channel-handle=3328 --vscode-window-config=vscode:ccfab88f-908f-4c6a-8b70-24d7cd4640a9 /prefetch:1"
"24796","24100","Antigravity.exe","""C:\Users\jeane\AppData\Local\Programs\Antigravity\Antigravity.exe"" --type=renderer --user-data-dir=""C:\Users\jeane\AppData\Roaming\Antigravity"" --standard-schemes=vscode-webview,vscode-file --enable-sandbox --secure-schemes=vscode-webview,vscode-file --cors-schemes=vscode-webview,vscode-file --fetch-schemes=vscode-webview,vscode-file --service-worker-schemes=vscode-webview --code-cache-schemes=vscode-webview,vscode-file --app-user-model-id=Google.Antigravity --app-path=""C:\Users\jeane\AppData\Local\Programs\Antigravity\resources\app"" --enable-sandbox --enable-blink-features=HighlightAPI --disable-blink-features=FontMatchingCTMigration,StandardizedBrowserZoom, --video-capture-use-gpu-memory-buffer --lang=en-US --device-scale-factor=1 --num-raster-threads=4 --enable-main-frame-before-activation --renderer-client-id=5 --time-ticks-at-unix-epoch=-1775027348818044 --launch-time-ticks=47389732656 --field-trial-handle=1756,i,16656781300282361120,1782820682698305932,262144 --enable-features=DocumentPolicyIncludeJSCallStacksInCrashReports,EarlyEstablishGpuChannel,EnableTransparentHwndEnlargement,EstablishGpuChannelAsync,PdfUseShowSaveFilePicker --disable-features=CalculateNativeWinOcclusion,LocalNetworkAccessChecks,ScreenAIOCREnabled,SpareRendererForSitePerProcess,TraceSiteInstanceGetProcessCreation --variations-seed-version --trace-process-track-uuid=3190708990997080739 --mojo-platform-channel-handle=3828 --vscode-window-config=vscode:4c8b5233-fa04-4874-ac78-9f4e74e08c7e /prefetch:1"
"1856","24100","Antigravity.exe","""C:\Users\jeane\AppData\Local\Programs\Antigravity\Antigravity.exe"" --type=utility --utility-sub-type=node.mojom.NodeService --lang=en-US --service-sandbox-type=none --video-capture-use-gpu-memory-buffer --user-data-dir=""C:\Users\jeane\AppData\Roaming\Antigravity"" --standard-schemes=vscode-webview,vscode-file --enable-sandbox --secure-schemes=vscode-webview,vscode-file --cors-schemes=vscode-webview,vscode-file --fetch-schemes=vscode-webview,vscode-file --service-worker-schemes=vscode-webview --code-cache-schemes=vscode-webview,vscode-file --field-trial-handle=1756,i,16656781300282361120,1782820682698305932,262144 --enable-features=DocumentPolicyIncludeJSCallStacksInCrashReports,EarlyEstablishGpuChannel,EnableTransparentHwndEnlargement,EstablishGpuChannelAsync,PdfUseShowSaveFilePicker --disable-features=CalculateNativeWinOcclusion,LocalNetworkAccessChecks,ScreenAIOCREnabled,SpareRendererForSitePerProcess,TraceSiteInstanceGetProcessCreation --variations-seed-version --trace-process-track-uuid=3190708991934122588 --mojo-platform-channel-handle=4272 /prefetch:14"
"19752","24100","Antigravity.exe","""C:\Users\jeane\AppData\Local\Programs\Antigravity\Antigravity.exe"" --type=utility --utility-sub-type=node.mojom.NodeService --lang=en-US --service-sandbox-type=none --dns-result-order=ipv4first --experimental-network-inspection --inspect-port=0 --video-capture-use-gpu-memory-buffer --user-data-dir=""C:\Users\jeane\AppData\Roaming\Antigravity"" --standard-schemes=vscode-webview,vscode-file --enable-sandbox --secure-schemes=vscode-webview,vscode-file --cors-schemes=vscode-webview,vscode-file --fetch-schemes=vscode-webview,vscode-file --service-worker-schemes=vscode-webview --code-cache-schemes=vscode-webview,vscode-file --field-trial-handle=1756,i,16656781300282361120,1782820682698305932,262144 --enable-features=DocumentPolicyIncludeJSCallStacksInCrashReports,EarlyEstablishGpuChannel,EnableTransparentHwndEnlargement,EstablishGpuChannelAsync,PdfUseShowSaveFilePicker --disable-features=CalculateNativeWinOcclusion,LocalNetworkAccessChecks,ScreenAIOCREnabled,SpareRendererForSitePerProcess,TraceSiteInstanceGetProcessCreation --variations-seed-version --trace-process-track-uuid=3190708992871164437 --mojo-platform-channel-handle=4940 /prefetch:14"
"15336","24100","Antigravity.exe","""C:\Users\jeane\AppData\Local\Programs\Antigravity\Antigravity.exe"" --type=utility --utility-sub-type=audio.mojom.AudioService --lang=en-US --service-sandbox-type=audio --video-capture-use-gpu-memory-buffer --user-data-dir=""C:\Users\jeane\AppData\Roaming\Antigravity"" --standard-schemes=vscode-webview,vscode-file --enable-sandbox --secure-schemes=vscode-webview,vscode-file --cors-schemes=vscode-webview,vscode-file --fetch-schemes=vscode-webview,vscode-file --service-worker-schemes=vscode-webview --code-cache-schemes=vscode-webview,vscode-file --field-trial-handle=1756,i,16656781300282361120,1782820682698305932,262144 --enable-features=DocumentPolicyIncludeJSCallStacksInCrashReports,EarlyEstablishGpuChannel,EnableTransparentHwndEnlargement,EstablishGpuChannelAsync,PdfUseShowSaveFilePicker --disable-features=CalculateNativeWinOcclusion,LocalNetworkAccessChecks,ScreenAIOCREnabled,SpareRendererForSitePerProcess,TraceSiteInstanceGetProcessCreation --variations-seed-version --trace-process-track-uuid=3190708993808206286 --mojo-platform-channel-handle=4972 /prefetch:12"
"20144","24100","Antigravity.exe","""C:\Users\jeane\AppData\Local\Programs\Antigravity\Antigravity.exe"" --type=utility --utility-sub-type=video_capture.mojom.VideoCaptureService --lang=en-US --service-sandbox-type=none --video-capture-use-gpu-memory-buffer --user-data-dir=""C:\Users\jeane\AppData\Roaming\Antigravity"" --standard-schemes=vscode-webview,vscode-file --enable-sandbox --secure-schemes=vscode-webview,vscode-file --cors-schemes=vscode-webview,vscode-file --fetch-schemes=vscode-webview,vscode-file --service-worker-schemes=vscode-webview --code-cache-schemes=vscode-webview,vscode-file --field-trial-handle=1756,i,16656781300282361120,1782820682698305932,262144 --enable-features=DocumentPolicyIncludeJSCallStacksInCrashReports,EarlyEstablishGpuChannel,EnableTransparentHwndEnlargement,EstablishGpuChannelAsync,PdfUseShowSaveFilePicker --disable-features=CalculateNativeWinOcclusion,LocalNetworkAccessChecks,ScreenAIOCREnabled,SpareRendererForSitePerProcess,TraceSiteInstanceGetProcessCreation --variations-seed-version --trace-process-track-uuid=3190708994745248135 --mojo-platform-channel-handle=4756 /prefetch:14"
"10664","24100","Antigravity.exe","""C:\Users\jeane\AppData\Local\Programs\Antigravity\Antigravity.exe"" --type=utility --utility-sub-type=node.mojom.NodeService --lang=en-US --service-sandbox-type=none --video-capture-use-gpu-memory-buffer --user-data-dir=""C:\Users\jeane\AppData\Roaming\Antigravity"" --standard-schemes=vscode-webview,vscode-file --enable-sandbox --secure-schemes=vscode-webview,vscode-file --cors-schemes=vscode-webview,vscode-file --fetch-schemes=vscode-webview,vscode-file --service-worker-schemes=vscode-webview --code-cache-schemes=vscode-webview,vscode-file --field-trial-handle=1756,i,16656781300282361120,1782820682698305932,262144 --enable-features=DocumentPolicyIncludeJSCallStacksInCrashReports,EarlyEstablishGpuChannel,EnableTransparentHwndEnlargement,EstablishGpuChannelAsync,PdfUseShowSaveFilePicker --disable-features=CalculateNativeWinOcclusion,LocalNetworkAccessChecks,ScreenAIOCREnabled,SpareRendererForSitePerProcess,TraceSiteInstanceGetProcessCreation --variations-seed-version --trace-process-track-uuid=3190708996619331833 --mojo-platform-channel-handle=5152 /prefetch:14"
"16184","24100","Antigravity.exe","""C:\Users\jeane\AppData\Local\Programs\Antigravity\Antigravity.exe"" --type=utility --utility-sub-type=node.mojom.NodeService --lang=en-US --service-sandbox-type=none --video-capture-use-gpu-memory-buffer --user-data-dir=""C:\Users\jeane\AppData\Roaming\Antigravity"" --standard-schemes=vscode-webview,vscode-file --enable-sandbox --secure-schemes=vscode-webview,vscode-file --cors-schemes=vscode-webview,vscode-file --fetch-schemes=vscode-webview,vscode-file --service-worker-schemes=vscode-webview --code-cache-schemes=vscode-webview,vscode-file --field-trial-handle=1756,i,16656781300282361120,1782820682698305932,262144 --enable-features=DocumentPolicyIncludeJSCallStacksInCrashReports,EarlyEstablishGpuChannel,EnableTransparentHwndEnlargement,EstablishGpuChannelAsync,PdfUseShowSaveFilePicker --disable-features=CalculateNativeWinOcclusion,LocalNetworkAccessChecks,ScreenAIOCREnabled,SpareRendererForSitePerProcess,TraceSiteInstanceGetProcessCreation --variations-seed-version --trace-process-track-uuid=3190708997556373682 --mojo-platform-channel-handle=4324 /prefetch:14"
"6868","1856","conhost.exe","\\?\C:\WINDOWS\system32\conhost.exe --headless --inheritcursor --width 94 --height 12 --signal 0x5ac --server 0x5a0"
"9244","1856","powershell.exe","C:\WINDOWS\System32\WindowsPowerShell\v1.0\powershell.exe -noexit -command ""try { . \""c:\Users\jeane\AppData\Local\Programs\Antigravity\resources\app\out\vs\workbench\contrib\terminal\common\scripts\shellIntegration.ps1\"" } catch {}"""
"3988","19752","Antigravity.exe","C:\Users\jeane\AppData\Local\Programs\Antigravity\Antigravity.exe --max-old-space-size=3072 c:\Users\jeane\AppData\Local\Programs\Antigravity\resources\app\extensions\node_modules\typescript\lib\tsserver.js --serverMode partialSemantic --useInferredProjectPerProjectRoot --disableAutomaticTypingAcquisition --cancellationPipeName C:\Users\jeane\AppData\Local\Temp\vscode-typescript\fb998ef0e168578f84a3\tscancellation-d8ba3b32527dd0292a41.tmp* --locale en --noGetErrOnBackgroundUpdate --canUseWatchEvents --validateDefaultNpmLocation --useNodeIpc"
"25112","19752","Antigravity.exe","C:\Users\jeane\AppData\Local\Programs\Antigravity\Antigravity.exe --max-old-space-size=3072 c:\Users\jeane\AppData\Local\Programs\Antigravity\resources\app\extensions\node_modules\typescript\lib\tsserver.js --useInferredProjectPerProjectRoot --enableTelemetry --cancellationPipeName C:\Users\jeane\AppData\Local\Temp\vscode-typescript\fb998ef0e168578f84a3\tscancellation-e538e523e1cc40552bb6.tmp* --locale en --noGetErrOnBackgroundUpdate --canUseWatchEvents --validateDefaultNpmLocation --useNodeIpc"
"18904","25112","Antigravity.exe","C:\Users\jeane\AppData\Local\Programs\Antigravity\Antigravity.exe c:/Users/jeane/AppData/Local/Programs/Antigravity/resources/app/extensions/node_modules/typescript/lib/typingsInstaller.js --globalTypingsCacheLocation C:/Users/jeane/AppData/Local/Microsoft/TypeScript/5.9 --enableTelemetry --typesMapLocation c:/Users/jeane/AppData/Local/Programs/Antigravity/resources/app/extensions/node_modules/typescript/lib/typesMap.json --validateDefaultNpmLocation"
"6128","1856","conhost.exe","\\?\C:\WINDOWS\system32\conhost.exe --headless --width 80 --height 30 --signal 0x618 --server 0x610"
"17772","1856","powershell.exe","C:\WINDOWS\System32\WindowsPowerShell\v1.0\powershell.exe -noexit -command ""try { . \""c:\Users\jeane\AppData\Local\Programs\Antigravity\resources\app\out\vs\workbench\contrib\terminal\common\scripts\shellIntegration.ps1\"" } catch {}"""
"15084","19752","language_server_windows_x64.exe","c:\Users\jeane\AppData\Local\Programs\Antigravity\resources\app\extensions\antigravity\bin\language_server_windows_x64.exe --enable_lsp --csrf_token 3d252efd-84e3-463a-8922-c88db1cc366f --extension_server_port 57271 --extension_server_csrf_token aeb7b72b-f319-408c-b9c1-aebf13efef0b --workspace_id file_d_3A_devperso_antigravity_bbfrance --cloud_code_endpoint https://daily-cloudcode-pa.googleapis.com --app_data_dir antigravity --parent_pipe_path \\.\pipe\server_08267a78c757fa8e"
"24468","15084","conhost.exe","\??\C:\WINDOWS\system32\conhost.exe 0x4"
"25492","15084","cmd.exe","C:\WINDOWS\system32\cmd.exe /c npx -y @googlemaps/code-assist-mcp@latest"
"16288","25492","node.exe","""C:\Program Files\nodejs\\node.exe""  ""C:\Users\jeane\AppData\Roaming\npm\node_modules\npm\bin\npx-cli.js"" -y @googlemaps/code-assist-mcp@latest"
"16976","19752","Antigravity.exe","C:\Users\jeane\AppData\Local\Programs\Antigravity\Antigravity.exe c:\Users\jeane\AppData\Local\Programs\Antigravity\resources\app\extensions\json-language-features\server\dist\node\jsonServerMain --node-ipc --clientProcessId=19752"
"19996","16288","cmd.exe","C:\WINDOWS\system32\cmd.exe /d /s /c code-assist-mcp"
"24520","19996","node.exe","""node""   ""C:\Users\jeane\AppData\Local\npm-cache\_npx\f6829324ff4cde8f\node_modules\.bin\\..\@googlemaps\code-assist-mcp\dist\index.js"" "
"25508","15084","cmd.exe","C:\WINDOWS\system32\cmd.exe /c npx -y prisma mcp"
"4664","25508","node.exe","""C:\Program Files\nodejs\\node.exe""  ""C:\Users\jeane\AppData\Roaming\npm\node_modules\npm\bin\npx-cli.js"" -y prisma mcp"
"23900","19752","Antigravity.exe","C:\Users\jeane\AppData\Local\Programs\Antigravity\Antigravity.exe c:\Users\jeane\AppData\Local\Programs\Antigravity\resources\app\extensions\css-language-features\server\dist\node\cssServerMain --node-ipc --clientProcessId=19752"
"1692","4664","cmd.exe","C:\WINDOWS\system32\cmd.exe /d /s /c prisma mcp"
"17776","1692","node.exe","""node""   ""C:\Users\jeane\AppData\Local\npm-cache\_npx\2778af9cee32ff87\node_modules\.bin\\..\prisma\build\index.js"" mcp"
"22588","1248","svchost.exe",
"7056","24100","AntigravitySetup-stable-cc6cd32816d350ee4a1ea2b4694b43f749418957.exe","C:\Users\jeane\AppData\Local\Temp\antigravity-stable-user-x64\AntigravitySetup-stable-cc6cd32816d350ee4a1ea2b4694b43f749418957.exe /verysilent /log /update=""C:\Users\jeane\AppData\Local\Temp\antigravity-stable-user-x64\AntigravitySetup-stable-cc6cd32816d350ee4a1ea2b4694b43f749418957.flag"" /sessionend=""C:\Users\jeane\AppData\Local\Temp\antigravity-stable-user-x64\session-ending.flag"" /nocloseapplications /mergetasks=runcode,!desktopicon,!quicklaunchicon"
"16328","7056","AntigravitySetup-stable-cc6cd32816d350ee4a1ea2b4694b43f749418957.tmp","""C:\Users\jeane\AppData\Local\Temp\is-M006P.tmp\AntigravitySetup-stable-cc6cd32816d350ee4a1ea2b4694b43f749418957.tmp"" /SL5=""$3B0876,242767812,806400,C:\Users\jeane\AppData\Local\Temp\antigravity-stable-user-x64\AntigravitySetup-stable-cc6cd32816d350ee4a1ea2b4694b43f749418957.exe"" /verysilent /log /update=""C:\Users\jeane\AppData\Local\Temp\antigravity-stable-user-x64\AntigravitySetup-stable-cc6cd32816d350ee4a1ea2b4694b43f749418957.flag"" /sessionend=""C:\Users\jeane\AppData\Local\Temp\antigravity-stable-user-x64\session-ending.flag"" /nocloseapplications /mergetasks=runcode,!desktopicon,!quicklaunchicon"
"25392","9244","node.exe","""C:\Program Files\nodejs\node.exe"" C:\Users\jeane\AppData\Roaming\npm/node_modules/npm/bin/npm-cli.js run dev"
"5864","25392","cmd.exe","C:\WINDOWS\system32\cmd.exe /d /s /c next dev"
"2568","5864","node.exe","""node""   ""D:\devperso\antigravity\bbfrance\node_modules\.bin\\..\next\dist\bin\next"" dev"
"24640","2568","node.exe","""C:\Program Files\nodejs\node.exe"" D:\devperso\antigravity\bbfrance\node_modules\next\dist\server\lib\start-server.js"
